game	6	final_guess	c0, c3, c1, c5	first_guess	c3,c4,c3,c5	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-372-47-13-7-1	subseqpickmode	first	secret	c0,c3,c1,c5	SUCCESS	True
game	6	final_guess	c0, c3, c1, c5	first_guess	c3,c4,c3,c5	first_guess_kurts	K2-1-1	guesses	3	funnel	F1296-372-52-1	subseqpickmode	platyk	secret	c0,c3,c1,c5	SUCCESS	True
game	6	final_guess	c0, c3, c1, c5	first_guess	c3,c4,c3,c5	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-372-192-60-14-2-1	subseqpickmode	mesok	secret	c0,c3,c1,c5	SUCCESS	True
game	6	final_guess	c0, c3, c1, c5	first_guess	c3,c4,c3,c5	first_guess_kurts	K2-1-1	guesses	8	funnel	F1296-372-132-47-24-8-3-2-1	subseqpickmode	leptok	secret	c0,c3,c1,c5	SUCCESS	True
game	7	final_guess	c5, c1, c1, c1	first_guess	c4,c2,c5,c4	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-544-175-36-13-1	subseqpickmode	first	secret	c5,c1,c1,c1	SUCCESS	True
game	7	final_guess	c5, c1, c1, c1	first_guess	c4,c2,c5,c4	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-544-220-85-27-7-1	subseqpickmode	platyk	secret	c5,c1,c1,c1	SUCCESS	True
game	7	final_guess	c5, c1, c1, c1	first_guess	c4,c2,c5,c4	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-544-185-76-17-6-1	subseqpickmode	mesok	secret	c5,c1,c1,c1	SUCCESS	True
game	7	final_guess	c5, c1, c1, c1	first_guess	c4,c2,c5,c4	first_guess_kurts	K2-1-1	guesses	4	funnel	F1296-544-256-99-1	subseqpickmode	leptok	secret	c5,c1,c1,c1	SUCCESS	True
game	8	final_guess	c1, c4, c0, c0	first_guess	c0,c3,c0,c4	first_guess_kurts	K2-1-1	guesses	4	funnel	F1296-204-20-4-1	subseqpickmode	first	secret	c1,c4,c0,c0	SUCCESS	True
game	8	final_guess	c1, c4, c0, c0	first_guess	c0,c3,c0,c4	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-204-72-10-2-1	subseqpickmode	platyk	secret	c1,c4,c0,c0	SUCCESS	True
game	8	final_guess	c1, c4, c0, c0	first_guess	c0,c3,c0,c4	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-204-66-18-9-3-2-1	subseqpickmode	mesok	secret	c1,c4,c0,c0	SUCCESS	True
game	8	final_guess	c1, c4, c0, c0	first_guess	c0,c3,c0,c4	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-204-40-16-6-2-1	subseqpickmode	leptok	secret	c1,c4,c0,c0	SUCCESS	True
game	9	final_guess	c2, c4, c2, c4	first_guess	c2,c0,c2,c2	first_guess_kurts	K3-1	guesses	6	funnel	F1296-150-8-4-3-2-1	subseqpickmode	first	secret	c2,c4,c2,c4	SUCCESS	True
game	9	final_guess	c2, c4, c2, c4	first_guess	c2,c0,c2,c2	first_guess_kurts	K3-1	guesses	9	funnel	F1296-150-80-21-9-5-4-3-2-1	subseqpickmode	platyk	secret	c2,c4,c2,c4	SUCCESS	True
game	9	final_guess	c2, c4, c2, c4	first_guess	c2,c0,c2,c2	first_guess_kurts	K3-1	guesses	6	funnel	F1296-150-80-31-9-4-1	subseqpickmode	mesok	secret	c2,c4,c2,c4	SUCCESS	True
game	9	final_guess	c2, c4, c2, c4	first_guess	c2,c0,c2,c2	first_guess_kurts	K3-1	guesses	5	funnel	F1296-150-80-31-9-1	subseqpickmode	leptok	secret	c2,c4,c2,c4	SUCCESS	True
game	10	final_guess	c4, c2, c3, c4	first_guess	c1,c2,c1,c0	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-500-184-63-11-4-1	subseqpickmode	first	secret	c4,c2,c3,c4	SUCCESS	True
game	10	final_guess	c4, c2, c3, c4	first_guess	c1,c2,c1,c0	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-500-63-9-5-2-1	subseqpickmode	platyk	secret	c4,c2,c3,c4	SUCCESS	True
game	10	final_guess	c4, c2, c3, c4	first_guess	c1,c2,c1,c0	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-500-240-31-8-3-2-1	subseqpickmode	mesok	secret	c4,c2,c3,c4	SUCCESS	True
game	10	final_guess	c4, c2, c3, c4	first_guess	c1,c2,c1,c0	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-500-184-57-6-2-1	subseqpickmode	leptok	secret	c4,c2,c3,c4	SUCCESS	True
game	11	final_guess	c4, c0, c5, c3	first_guess	c1,c2,c4,c1	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-544-115-16-9-1	subseqpickmode	first	secret	c4,c0,c5,c3	SUCCESS	True
game	11	final_guess	c4, c0, c5, c3	first_guess	c1,c2,c4,c1	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-544-174-72-5-1	subseqpickmode	platyk	secret	c4,c0,c5,c3	SUCCESS	True
game	11	final_guess	c4, c0, c5, c3	first_guess	c1,c2,c4,c1	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-544-174-70-16-4-1	subseqpickmode	mesok	secret	c4,c0,c5,c3	SUCCESS	True
game	11	final_guess	c4, c0, c5, c3	first_guess	c1,c2,c4,c1	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-544-156-48-10-5-4-1	subseqpickmode	leptok	secret	c4,c0,c5,c3	SUCCESS	True
game	12	final_guess	c5, c4, c0, c3	first_guess	c1,c3,c0,c0	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-372-12-8-4-3-2-1	subseqpickmode	first	secret	c5,c4,c0,c3	SUCCESS	True
game	12	final_guess	c5, c4, c0, c3	first_guess	c1,c3,c0,c0	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-372-180-60-25-6-1	subseqpickmode	platyk	secret	c5,c4,c0,c3	SUCCESS	True
game	12	final_guess	c5, c4, c0, c3	first_guess	c1,c3,c0,c0	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-372-93-27-10-3-1	subseqpickmode	mesok	secret	c5,c4,c0,c3	SUCCESS	True
game	12	final_guess	c5, c4, c0, c3	first_guess	c1,c3,c0,c0	first_guess_kurts	K2-1-1	guesses	6	funnel	F1296-372-72-18-14-5-1	subseqpickmode	leptok	secret	c5,c4,c0,c3	SUCCESS	True
game	13	final_guess	c5, c3, c3, c0	first_guess	c1,c1,c5,c0	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-372-156-27-2-1	subseqpickmode	first	secret	c5,c3,c3,c0	SUCCESS	True
game	13	final_guess	c5, c3, c3, c0	first_guess	c1,c1,c5,c0	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-372-128-43-16-5-2-1	subseqpickmode	platyk	secret	c5,c3,c3,c0	SUCCESS	True
game	13	final_guess	c5, c3, c3, c0	first_guess	c1,c1,c5,c0	first_guess_kurts	K2-1-1	guesses	5	funnel	F1296-372-156-41-5-1	subseqpickmode	mesok	secret	c5,c3,c3,c0	SUCCESS	True
game	13	final_guess	c5, c3, c3, c0	first_guess	c1,c1,c5,c0	first_guess_kurts	K2-1-1	guesses	7	funnel	F1296-372-148-21-17-12-6-1	subseqpickmode	leptok	secret	c5,c3,c3,c0	SUCCESS	True
